home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,game_seconds_remaining,game_half,qtr,down,goal_to_go,ydstogo,shotgun,no_huddle,home_timeouts_remaining,away_timeouts_remaining,third_down_converted,fourth_down_converted
TB,CIN,TB,home,CIN,TB,54,11/30/2014,3167,Half1,1,3,0,1,0,0,3,3,1,0
TB,CIN,TB,home,CIN,CIN,45,11/30/2014,3039,Half1,1,3,0,3,1,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,59,11/30/2014,2876,Half1,1,3,0,5,1,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,64,11/30/2014,2855,Half1,1,3,0,10,1,0,3,3,0,0
TB,CIN,TB,home,CIN,CIN,16,11/30/2014,2617,Half1,2,3,0,2,1,0,2,3,0,0
TB,CIN,CIN,away,TB,TB,36,11/30/2014,2346,Half1,2,3,0,1,0,0,2,3,1,0
TB,CIN,TB,home,CIN,TB,73,11/30/2014,2126,Half1,2,3,0,3,1,0,2,3,0,0
TB,CIN,TB,home,CIN,TB,90,11/30/2014,1713,Half2,3,3,0,20,1,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,53,11/30/2014,1628,Half2,3,3,0,6,1,1,3,3,1,0
TB,CIN,CIN,away,TB,TB,39,11/30/2014,1504,Half2,3,3,0,9,1,1,3,3,0,0
TB,CIN,TB,home,CIN,TB,99,11/30/2014,1394,Half2,3,3,0,11,0,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,59,11/30/2014,1303,Half2,3,3,0,6,1,1,3,3,1,0
TB,CIN,CIN,away,TB,TB,30,11/30/2014,1115,Half2,3,3,0,6,1,1,3,3,1,0
TB,CIN,TB,home,CIN,CIN,17,11/30/2014,901,Half2,3,3,0,11,0,0,3,3,0,0
TB,CIN,TB,home,CIN,CIN,22,11/30/2014,900,Half2,4,3,0,16,1,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,79,11/30/2014,784,Half2,4,3,0,9,1,0,3,3,0,0
TB,CIN,TB,home,CIN,TB,65,11/30/2014,644,Half2,4,3,0,6,1,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,72,11/30/2014,547,Half2,4,3,0,6,1,0,3,3,0,0
TB,CIN,CIN,away,TB,CIN,82,11/30/2014,522,Half2,4,3,0,16,1,0,3,3,0,0
TB,CIN,TB,home,CIN,CIN,42,11/30/2014,258,Half2,4,3,0,11,1,0,3,2,0,0
TB,CIN,CIN,away,TB,CIN,81,11/30/2014,157,Half2,4,3,0,11,1,0,3,2,1,0
TB,CIN,CIN,away,TB,TB,40,11/30/2014,134,Half2,4,3,0,11,0,0,0,2,0,0
TB,CIN,TB,home,CIN,TB,73,11/30/2014,93,Half2,4,3,0,3,1,1,0,2,1,0
TB,CIN,TB,home,CIN,CIN,46,11/30/2014,19,Half2,4,3,0,20,1,0,0,1,0,0
STL,OAK,OAK,away,STL,OAK,80,11/30/2014,3554,Half1,1,3,0,10,1,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,71,11/30/2014,3353,Half1,1,3,0,1,0,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,75,11/30/2014,3055,Half1,1,3,0,3,1,0,2,3,0,0
STL,OAK,STL,home,OAK,OAK,38,11/30/2014,2943,Half1,1,3,0,8,1,0,2,3,1,0
STL,OAK,OAK,away,STL,OAK,77,11/30/2014,2806,Half1,1,3,0,1,1,0,1,3,1,0
STL,OAK,OAK,away,STL,OAK,68,11/30/2014,2700,Half1,2,3,0,2,1,0,1,3,0,0
STL,OAK,OAK,away,STL,STL,32,11/30/2014,2555,Half1,2,3,0,1,0,0,1,3,0,0
STL,OAK,OAK,away,STL,OAK,84,11/30/2014,2416,Half1,2,3,0,14,1,0,1,3,0,0
STL,OAK,OAK,away,STL,OAK,81,11/30/2014,2387,Half1,2,3,0,11,1,0,1,3,0,0
STL,OAK,STL,home,OAK,OAK,9,11/30/2014,2299,Half1,2,3,0,6,1,0,1,3,0,0
STL,OAK,OAK,away,STL,OAK,78,11/30/2014,2251,Half1,2,3,0,8,1,0,1,3,0,0
STL,OAK,STL,home,OAK,OAK,13,11/30/2014,2168,Half1,2,3,0,10,1,0,1,3,0,0
STL,OAK,OAK,away,STL,OAK,94,11/30/2014,2083,Half1,2,3,0,8,1,0,1,3,1,0
STL,OAK,OAK,away,STL,OAK,61,11/30/2014,1945,Half1,2,3,0,7,1,0,1,3,1,0
STL,OAK,OAK,away,STL,STL,47,11/30/2014,1869,Half1,2,3,0,16,1,0,1,3,0,0
STL,OAK,STL,home,OAK,STL,73,11/30/2014,1733,Half2,3,3,0,3,1,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,61,11/30/2014,1607,Half2,3,3,0,5,1,0,3,3,0,0
STL,OAK,STL,home,OAK,STL,83,11/30/2014,1502,Half2,3,3,0,8,1,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,72,11/30/2014,1426,Half2,3,3,0,12,1,1,3,3,0,0
STL,OAK,STL,home,OAK,STL,61,11/30/2014,1333,Half2,3,3,0,9,1,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,80,11/30/2014,1248,Half2,3,3,0,7,1,0,3,3,1,0
STL,OAK,STL,home,OAK,OAK,42,11/30/2014,1158,Half2,3,3,0,18,1,0,3,3,0,0
STL,OAK,OAK,away,STL,STL,44,11/30/2014,949,Half2,3,3,0,5,1,0,3,3,0,0
STL,OAK,STL,home,OAK,OAK,38,11/30/2014,821,Half2,4,3,0,3,1,0,3,3,0,0
STL,OAK,OAK,away,STL,STL,25,11/30/2014,581,Half2,4,3,0,3,1,0,3,3,0,0
STL,OAK,STL,home,OAK,STL,65,11/30/2014,488,Half2,4,3,0,11,0,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,65,11/30/2014,338,Half2,4,3,0,18,1,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,85,11/30/2014,274,Half2,4,3,0,9,0,0,3,3,0,0
STL,OAK,STL,home,OAK,OAK,48,11/30/2014,132,Half2,4,3,0,1,0,0,3,3,0,0
STL,OAK,OAK,away,STL,OAK,88,11/30/2014,38,Half2,4,3,0,7,1,0,3,3,0,0
PIT,NO,PIT,home,NO,PIT,77,11/30/2014,3553,Half1,1,3,0,7,1,0,3,3,1,0
PIT,NO,PIT,home,NO,NO,42,11/30/2014,3417,Half1,1,3,0,6,1,0,3,3,0,0
PIT,NO,NO,away,PIT,NO,73,11/30/2014,3294,Half1,1,3,0,10,1,0,3,3,0,0
PIT,NO,PIT,home,NO,NO,36,11/30/2014,3078,Half1,1,3,0,14,1,0,3,3,0,0
PIT,NO,PIT,home,NO,NO,31,11/30/2014,3075,Half1,1,3,0,9,1,0,3,3,0,0
PIT,NO,NO,away,PIT,NO,76,11/30/2014,3016,Half1,1,3,0,6,1,0,3,3,0,0
PIT,NO,PIT,home,NO,PIT,71,11/30/2014,2961,Half1,1,3,0,8,1,0,3,3,1,0
PIT,NO,PIT,home,NO,NO,45,11/30/2014,2831,Half1,1,3,0,5,1,0,3,3,1,0
PIT,NO,PIT,home,NO,NO,22,11/30/2014,2715,Half1,1,3,0,3,1,0,3,3,1,0
PIT,NO,PIT,home,NO,NO,13,11/30/2014,2654,Half1,2,3,0,5,1,0,3,3,0,0
PIT,NO,NO,away,PIT,NO,68,11/30/2014,2534,Half1,2,3,0,10,1,0,3,3,0,0
PIT,NO,PIT,home,NO,PIT,68,11/30/2014,2403,Half1,2,3,0,4,1,0,3,3,0,0
PIT,NO,NO,away,PIT,NO,60,11/30/2014,2273,Half1,2,3,0,2,0,0,3,3,1,0
PIT,NO,NO,away,PIT,NO,75,11/30/2014,2025,Half1,2,3,0,5,1,0,3,3,1,0
PIT,NO,NO,away,PIT,NO,65,11/30/2014,1925,Half1,2,3,0,6,1,0,3,3,1,0
PIT,NO,PIT,home,NO,NO,36,11/30/2014,1809,Half1,2,3,0,10,1,0,2,3,0,0
PIT,NO,NO,away,PIT,NO,68,11/30/2014,1723,Half2,3,3,0,3,1,0,2,3,0,0
PIT,NO,PIT,home,NO,PIT,56,11/30/2014,1420,Half2,3,3,0,1,0,0,2,2,1,0
PIT,NO,NO,away,PIT,NO,69,11/30/2014,1020,Half2,3,3,0,10,1,0,2,2,1,0
PIT,NO,PIT,home,NO,NO,25,11/30/2014,920,Half2,3,3,0,9,0,0,2,2,0,0
PIT,NO,PIT,home,NO,NO,30,11/30/2014,900,Half2,4,3,0,14,1,0,2,2,0,0
PIT,NO,NO,away,PIT,PIT,42,11/30/2014,670,Half2,4,3,0,3,0,0,2,2,0,0
PIT,NO,PIT,home,NO,PIT,54,11/30/2014,498,Half2,4,3,0,10,1,1,2,1,0,0
PIT,NO,NO,away,PIT,NO,61,11/30/2014,413,Half2,4,3,0,16,0,0,1,1,0,0
PIT,NO,PIT,home,NO,PIT,77,11/30/2014,249,Half2,4,3,0,20,1,1,1,1,0,0
PIT,NO,PIT,home,NO,NO,4,11/30/2014,157,Half2,4,3,1,4,1,0,1,1,1,0
PIT,NO,NO,away,PIT,NO,57,11/30/2014,120,Half2,4,3,0,12,0,0,0,1,0,0
MIN,CAR,CAR,away,MIN,CAR,78,11/30/2014,3517,Half1,1,3,0,8,1,0,3,3,0,0
MIN,CAR,MIN,home,CAR,CAR,40,11/30/2014,3389,Half1,1,3,0,5,1,0,3,3,1,0
MIN,CAR,CAR,away,MIN,CAR,72,11/30/2014,3231,Half1,1,3,0,6,1,0,3,3,1,0
MIN,CAR,CAR,away,MIN,CAR,57,11/30/2014,3134,Half1,1,3,0,5,1,0,3,2,0,0
MIN,CAR,CAR,away,MIN,CAR,72,11/30/2014,3041,Half1,1,3,0,2,1,0,3,2,1,0
MIN,CAR,CAR,away,MIN,MIN,21,11/30/2014,2868,Half1,1,3,0,1,0,0,3,2,1,0
MIN,CAR,CAR,away,MIN,MIN,12,11/30/2014,2745,Half1,1,3,0,3,1,0,3,2,0,0
MIN,CAR,MIN,home,CAR,MIN,59,11/30/2014,2631,Half1,2,3,0,4,1,0,3,2,0,0
MIN,CAR,CAR,away,MIN,CAR,71,11/30/2014,2559,Half1,2,3,0,1,0,0,3,2,1,0
MIN,CAR,CAR,away,MIN,MID,50,11/30/2014,2391,Half1,2,3,0,5,1,0,3,2,0,0
MIN,CAR,CAR,away,MIN,CAR,79,11/30/2014,2298,Half1,2,3,0,9,1,0,3,2,1,0
MIN,CAR,CAR,away,MIN,MIN,26,11/30/2014,2107,Half1,2,3,0,5,1,0,3,2,1,0
MIN,CAR,CAR,away,MIN,MIN,17,11/30/2014,2018,Half1,2,3,0,7,1,0,3,2,0,0
MIN,CAR,MIN,home,CAR,CAR,49,11/30/2014,1856,Half1,2,3,0,13,1,0,3,1,1,0
MIN,CAR,MIN,home,CAR,MIN,79,11/30/2014,1757,Half2,3,3,0,9,1,0,3,3,0,0
MIN,CAR,CAR,away,MIN,MIN,32,11/30/2014,1466,Half2,3,3,0,4,1,0,3,3,0,0
MIN,CAR,MIN,home,CAR,MIN,84,11/30/2014,1409,Half2,3,3,0,14,1,0,3,3,0,0
MIN,CAR,CAR,away,MIN,MIN,42,11/30/2014,1295,Half2,3,3,0,15,1,0,3,3,0,0
MIN,CAR,MIN,home,CAR,MIN,90,11/30/2014,1236,Half2,3,3,0,7,1,0,3,3,1,0
MIN,CAR,MIN,home,CAR,MIN,75,11/30/2014,1136,Half2,3,3,0,3,1,0,3,3,1,0
MIN,CAR,MIN,home,CAR,CAR,33,11/30/2014,1038,Half2,3,3,0,3,1,0,3,3,0,0
MIN,CAR,CAR,away,MIN,CAR,85,11/30/2014,935,Half2,3,3,0,3,1,0,3,3,1,0
MIN,CAR,CAR,away,MIN,CAR,59,11/30/2014,804,Half2,4,3,0,8,1,0,3,3,0,0
MIN,CAR,CAR,away,MIN,CAR,64,11/30/2014,793,Half2,4,3,0,13,1,0,3,3,0,0
MIN,CAR,MIN,home,CAR,CAR,28,11/30/2014,580,Half2,4,3,0,15,1,0,3,3,0,0
MIN,CAR,CAR,away,MIN,CAR,74,11/30/2014,436,Half2,4,3,0,16,1,0,3,3,0,0
MIN,CAR,MIN,home,CAR,CAR,40,11/30/2014,323,Half2,4,3,0,3,1,0,3,3,0,0
MIN,CAR,MIN,home,CAR,MIN,55,11/30/2014,75,Half2,4,3,0,8,0,0,3,3,0,0
ATL,ARI,ATL,home,ARI,ATL,65,11/30/2014,3551,Half1,1,3,0,4,1,0,3,3,1,0
ATL,ARI,ATL,home,ARI,ARI,1,11/30/2014,3447,Half1,1,3,1,1,1,0,3,3,0,0
ATL,ARI,ARI,away,ATL,ARI,80,11/30/2014,3359,Half1,1,3,0,10,1,0,3,3,0,0
ATL,ARI,ATL,home,ARI,ARI,2,11/30/2014,3200,Half1,1,3,1,2,0,0,3,3,0,0
ATL,ARI,ARI,away,ATL,ARI,78,11/30/2014,3116,Half1,1,3,0,8,1,0,3,3,1,0
ATL,ARI,ARI,away,ATL,ARI,67,11/30/2014,2929,Half1,1,3,0,2,1,0,3,3,0,0
ATL,ARI,ATL,home,ARI,ATL,57,11/30/2014,2787,Half1,1,3,0,1,0,1,3,3,1,0
ATL,ARI,ATL,home,ARI,ATL,72,11/30/2014,2572,Half1,2,3,0,3,1,0,3,3,1,0
ATL,ARI,ATL,home,ARI,ARI,45,11/30/2014,2479,Half1,2,3,0,2,0,0,3,3,0,0
ATL,ARI,ATL,home,ARI,ATL,75,11/30/2014,2246,Half1,2,3,0,25,1,0,3,3,0,0
ATL,ARI,ARI,away,ATL,ATL,26,11/30/2014,1973,Half1,2,3,0,13,1,0,3,3,0,0
ATL,ARI,ATL,home,ARI,ATL,52,11/30/2014,1879,Half1,2,3,0,2,1,0,3,3,1,0
ATL,ARI,ATL,home,ARI,ARI,28,11/30/2014,1824,Half1,2,3,0,6,0,0,3,3,1,0
ATL,ARI,ATL,home,ARI,ARI,5,11/30/2014,1803,Half1,2,3,0,4,0,0,3,3,0,0
ATL,ARI,ARI,away,ATL,ARI,60,11/30/2014,1579,Half2,3,3,0,5,1,0,3,3,0,0
ATL,ARI,ATL,home,ARI,ATL,82,11/30/2014,1481,Half2,3,3,0,4,1,0,3,3,1,0
ATL,ARI,ATL,home,ARI,ARI,3,11/30/2014,1281,Half2,3,3,1,3,0,0,2,3,0,0
ATL,ARI,ARI,away,ATL,ATL,46,11/30/2014,1080,Half2,3,3,0,2,1,0,2,3,0,0
ATL,ARI,ATL,home,ARI,ARI,27,11/30/2014,808,Half2,4,3,0,1,0,0,2,3,0,0
ATL,ARI,ARI,away,ATL,ARI,74,11/30/2014,702,Half2,4,3,0,4,0,0,2,3,0,0
ATL,ARI,ATL,home,ARI,ATL,72,11/30/2014,601,Half2,4,3,0,1,0,0,2,3,0,0
ATL,ARI,ATL,home,ARI,ARI,44,11/30/2014,349,Half2,4,3,0,12,1,0,2,3,1,0
ATL,ARI,ATL,home,ARI,ARI,19,11/30/2014,225,Half2,4,3,0,1,0,0,2,3,0,0
ATL,ARI,ATL,home,ARI,ARI,8,11/30/2014,161,Half2,4,3,0,3,0,0,2,2,0,0
GB,NE,GB,home,NE,NE,21,11/30/2014,3471,Half1,1,3,0,8,1,0,3,3,0,0
GB,NE,GB,home,NE,NE,14,11/30/2014,3383,Half1,1,3,0,8,1,1,2,3,0,0
GB,NE,NE,away,GB,NE,54,11/30/2014,3271,Half1,1,3,0,2,0,0,2,3,0,0
GB,NE,GB,home,NE,NE,22,11/30/2014,3069,Half1,1,3,0,1,0,0,2,3,1,0
GB,NE,GB,home,NE,NE,17,11/30/2014,2917,Half1,1,3,0,9,1,1,2,3,0,0
GB,NE,NE,away,GB,NE,55,11/30/2014,2859,Half1,1,3,0,5,1,0,2,3,0,0
GB,NE,GB,home,NE,GB,77,11/30/2014,2739,Half1,1,3,0,2,1,1,2,3,1,0
GB,NE,GB,home,NE,GB,67,11/30/2014,2482,Half1,2,3,0,5,1,1,2,3,1,0
GB,NE,GB,home,NE,NE,26,11/30/2014,2361,Half1,2,3,0,2,1,0,2,3,1,0
GB,NE,GB,home,NE,NE,20,11/30/2014,2275,Half1,2,3,0,12,1,1,2,3,1,0
GB,NE,GB,home,NE,NE,6,11/30/2014,2196,Half1,2,3,1,6,1,1,2,3,0,0
GB,NE,NE,away,GB,GB,13,11/30/2014,1926,Half1,2,3,0,3,1,0,2,3,1,0
GB,NE,NE,away,GB,GB,4,11/30/2014,1875,Half1,2,3,1,4,1,0,2,2,0,0
GB,NE,NE,away,GB,GB,2,11/30/2014,1874,Half1,2,3,1,2,1,0,2,2,1,0
GB,NE,GB,home,NE,NE,45,11/30/2014,1823,Half1,2,3,0,2,1,0,1,2,1,0
GB,NE,NE,away,GB,NE,83,11/30/2014,1750,Half2,3,3,0,13,1,0,3,2,0,0
GB,NE,GB,home,NE,NE,47,11/30/2014,1656,Half2,3,3,0,3,1,0,3,2,1,0
GB,NE,GB,home,NE,NE,33,11/30/2014,1510,Half2,3,3,0,17,1,1,3,2,0,0
GB,NE,NE,away,GB,NE,57,11/30/2014,1353,Half2,3,3,0,9,1,0,3,2,0,0
GB,NE,GB,home,NE,GB,60,11/30/2014,1212,Half2,3,3,0,7,1,0,3,2,1,0
GB,NE,GB,home,NE,GB,59,11/30/2014,1085,Half2,3,3,0,21,1,0,3,2,0,0
GB,NE,NE,away,GB,NE,74,11/30/2014,994,Half2,3,3,0,6,1,0,3,2,0,0
GB,NE,NE,away,GB,GB,41,11/30/2014,900,Half2,4,3,0,1,0,0,3,2,1,0
GB,NE,GB,home,NE,GB,71,11/30/2014,782,Half2,4,3,0,6,1,1,3,2,1,0
GB,NE,GB,home,NE,NE,10,11/30/2014,529,Half2,4,3,0,5,1,0,3,2,0,0
GB,NE,NE,away,GB,NE,59,11/30/2014,440,Half2,4,3,0,11,1,0,3,2,0,0
GB,NE,NE,away,GB,GB,43,11/30/2014,317,Half2,4,3,0,7,1,0,3,2,1,0
GB,NE,NE,away,GB,GB,20,11/30/2014,205,Half2,4,3,0,9,1,0,3,2,0,0
GB,NE,GB,home,NE,GB,57,11/30/2014,148,Half2,4,3,0,4,1,0,3,0,1,0
GB,NE,GB,home,NE,GB,53,11/30/2014,38,Half2,4,3,0,13,0,0,3,0,0,0
KC,DEN,KC,home,DEN,KC,64,11/30/2014,3547,Half1,1,3,0,5,1,0,3,3,0,0
KC,DEN,DEN,away,KC,KC,48,11/30/2014,3367,Half1,1,3,0,6,1,1,3,3,1,0
KC,DEN,DEN,away,KC,KC,23,11/30/2014,3242,Half1,1,3,0,5,1,0,3,2,1,0
KC,DEN,KC,home,DEN,KC,63,11/30/2014,3153,Half1,1,3,0,8,1,0,3,2,0,0
KC,DEN,DEN,away,KC,KC,44,11/30/2014,3044,Half1,1,3,0,6,1,0,3,2,1,0
KC,DEN,DEN,away,KC,KC,26,11/30/2014,2955,Half1,1,3,0,10,1,0,3,2,1,0
KC,DEN,DEN,away,KC,KC,15,11/30/2014,2824,Half1,1,3,0,11,1,0,3,2,1,0
KC,DEN,KC,home,DEN,KC,67,11/30/2014,2772,Half1,1,3,0,8,1,0,3,2,0,0
KC,DEN,DEN,away,KC,DEN,59,11/30/2014,2660,Half1,2,3,0,2,1,1,3,2,0,0
KC,DEN,DEN,away,KC,KC,46,11/30/2014,2480,Half1,2,3,0,5,1,0,3,2,1,0
KC,DEN,DEN,away,KC,KC,22,11/30/2014,2361,Half1,2,3,0,1,1,0,3,2,0,0
KC,DEN,DEN,away,KC,KC,4,11/30/2014,2243,Half1,2,3,1,4,1,0,3,1,0,0
KC,DEN,KC,home,DEN,MID,50,11/30/2014,2118,Half1,2,3,0,1,0,0,3,1,0,0
KC,DEN,DEN,away,KC,KC,31,11/30/2014,1898,Half1,2,3,0,10,1,0,2,1,1,0
KC,DEN,DEN,away,KC,KC,6,11/30/2014,1823,Half1,2,3,0,1,1,0,2,0,0,0
KC,DEN,DEN,away,KC,DEN,72,11/30/2014,1750,Half2,3,3,0,3,1,0,3,3,0,0
KC,DEN,KC,home,DEN,DEN,21,11/30/2014,1673,Half2,3,3,0,8,1,0,3,3,0,0
KC,DEN,DEN,away,KC,KC,39,11/30/2014,1356,Half2,3,3,0,9,1,0,3,3,0,0
KC,DEN,DEN,away,KC,KC,11,11/30/2014,1284,Half2,3,3,0,8,1,0,3,3,0,0
KC,DEN,KC,home,DEN,KC,56,11/30/2014,1195,Half2,3,3,0,1,1,0,3,3,0,0
KC,DEN,DEN,away,KC,DEN,75,11/30/2014,1087,Half2,3,3,0,12,1,1,3,3,0,0
KC,DEN,DEN,away,KC,KC,28,11/30/2014,962,Half2,3,3,0,1,1,0,3,3,1,0
KC,DEN,DEN,away,KC,KC,14,11/30/2014,892,Half2,4,3,0,13,1,0,3,3,0,0
KC,DEN,DEN,away,KC,DEN,65,11/30/2014,620,Half2,4,3,0,7,1,0,3,3,1,0
KC,DEN,DEN,away,KC,KC,24,11/30/2014,505,Half2,4,3,0,12,1,0,3,3,0,0
KC,DEN,KC,home,DEN,KC,74,11/30/2014,410,Half2,4,3,0,8,1,0,3,3,0,0
KC,DEN,KC,home,DEN,KC,79,11/30/2014,410,Half2,4,3,0,13,1,0,3,3,0,0
KC,DEN,DEN,away,KC,KC,41,11/30/2014,353,Half2,4,3,0,5,1,0,1,3,0,0
KC,DEN,KC,home,DEN,KC,77,11/30/2014,277,Half2,4,3,0,3,1,1,1,3,1,0
KC,DEN,DEN,away,KC,DEN,68,11/30/2014,172,Half2,4,3,0,9,1,0,0,3,0,0
KC,DEN,KC,home,DEN,KC,89,11/30/2014,60,Half2,4,3,0,16,1,0,0,3,0,0
NYJ,MIA,NYJ,home,MIA,MIA,42,12/1/2014,3447,Half1,1,3,0,9,1,0,3,3,0,0
NYJ,MIA,MIA,away,NYJ,MIA,79,12/1/2014,3360,Half1,1,3,0,2,1,0,3,3,0,0
NYJ,MIA,NYJ,home,MIA,NYJ,82,12/1/2014,3274,Half1,1,3,0,7,1,0,3,3,1,0
NYJ,MIA,MIA,away,NYJ,NYJ,46,12/1/2014,2977,Half1,1,3,0,8,1,0,3,3,1,0
NYJ,MIA,MIA,away,NYJ,NYJ,25,12/1/2014,2816,Half1,1,3,0,13,1,0,3,3,0,0
NYJ,MIA,NYJ,home,MIA,MIA,43,12/1/2014,2700,Half1,2,3,0,3,0,0,3,3,1,0
NYJ,MIA,NYJ,home,MIA,MIA,21,12/1/2014,2566,Half1,2,3,0,3,1,0,3,3,0,0
NYJ,MIA,MIA,away,NYJ,MIA,72,12/1/2014,2487,Half1,2,3,0,5,1,0,3,3,0,0
NYJ,MIA,NYJ,home,MIA,NYJ,86,12/1/2014,2368,Half1,2,3,0,2,1,0,3,3,1,0
NYJ,MIA,NYJ,home,MIA,NYJ,71,12/1/2014,2246,Half1,2,3,0,1,1,0,3,3,1,0
NYJ,MIA,NYJ,home,MIA,MIA,30,12/1/2014,2013,Half1,2,3,0,5,1,0,3,3,0,0
NYJ,MIA,MIA,away,NYJ,MIA,58,12/1/2014,1920,Half1,2,3,0,6,1,0,3,3,1,0
NYJ,MIA,MIA,away,NYJ,NYJ,45,12/1/2014,1869,Half1,2,3,0,5,1,0,3,3,1,0
NYJ,MIA,MIA,away,NYJ,NYJ,28,12/1/2014,1851,Half1,2,3,0,13,1,0,3,1,0,0
NYJ,MIA,MIA,away,NYJ,NYJ,26,12/1/2014,1565,Half2,3,3,0,6,1,0,3,3,0,0
NYJ,MIA,NYJ,home,MIA,NYJ,55,12/1/2014,1484,Half2,3,3,0,5,1,0,3,3,1,0
NYJ,MIA,NYJ,home,MIA,MIA,26,12/1/2014,1390,Half2,3,3,0,1,0,0,3,2,0,0
NYJ,MIA,MIA,away,NYJ,MIA,75,12/1/2014,1250,Half2,3,3,0,7,0,0,3,2,0,0
NYJ,MIA,NYJ,home,MIA,NYJ,65,12/1/2014,1175,Half2,3,3,0,5,0,0,3,2,0,0
NYJ,MIA,NYJ,home,MIA,MIA,30,12/1/2014,1068,Half2,3,3,0,10,1,0,3,2,0,0
NYJ,MIA,MIA,away,NYJ,MIA,55,12/1/2014,900,Half2,4,3,0,5,1,0,3,2,0,0
NYJ,MIA,NYJ,home,MIA,NYJ,95,12/1/2014,813,Half2,4,3,0,10,0,0,3,1,0,0
NYJ,MIA,MIA,away,NYJ,NYJ,6,12/1/2014,669,Half2,4,3,0,2,1,0,3,1,1,0
NYJ,MIA,NYJ,home,MIA,MIA,39,12/1/2014,532,Half2,4,3,0,1,0,0,3,1,1,0
NYJ,MIA,NYJ,home,MIA,MIA,19,12/1/2014,387,Half2,4,3,0,7,1,0,3,1,0,0
NYJ,MIA,MIA,away,NYJ,NYJ,31,12/1/2014,218,Half2,4,3,0,7,1,0,3,1,1,0
NYJ,MIA,MIA,away,NYJ,NYJ,11,12/1/2014,127,Half2,4,3,0,7,1,0,2,1,0,0
NYJ,MIA,NYJ,home,MIA,NYJ,67,12/1/2014,61,Half2,4,3,0,8,1,0,2,1,1,0
CHI,DAL,DAL,away,CHI,DAL,62,12/4/2014,3521,Half1,1,3,0,2,1,0,3,3,1,0
CHI,DAL,DAL,away,CHI,CHI,34,12/4/2014,3383,Half1,1,3,0,2,0,0,3,3,0,0
CHI,DAL,CHI,home,DAL,CHI,85,12/4/2014,3262,Half1,1,3,0,2,1,0,3,3,1,0
CHI,DAL,CHI,home,DAL,CHI,79,12/4/2014,3141,Half1,1,3,0,8,1,0,3,3,0,0
CHI,DAL,CHI,home,DAL,CHI,56,12/4/2014,3090,Half1,1,3,0,16,1,0,3,3,0,0
CHI,DAL,DAL,away,CHI,DAL,63,12/4/2014,2908,Half1,1,3,0,4,1,0,3,3,0,0
CHI,DAL,CHI,home,DAL,CHI,73,12/4/2014,2845,Half1,1,3,0,4,1,0,3,3,0,0
CHI,DAL,DAL,away,CHI,CHI,13,12/4/2014,2612,Half1,2,3,0,1,0,0,3,3,0,0
CHI,DAL,DAL,away,CHI,CHI,6,12/4/2014,2500,Half1,2,3,1,6,1,0,3,3,0,0
CHI,DAL,CHI,home,DAL,DAL,30,12/4/2014,2261,Half1,2,3,0,7,1,0,3,3,0,0
CHI,DAL,DAL,away,CHI,DAL,67,12/4/2014,2089,Half1,2,3,0,5,1,0,3,3,1,0
CHI,DAL,DAL,away,CHI,DAL,53,12/4/2014,1948,Half1,2,3,0,3,1,0,3,3,1,0
CHI,DAL,DAL,away,CHI,DAL,53,12/4/2014,1874,Half1,2,3,0,15,1,0,3,3,1,0
CHI,DAL,DAL,away,CHI,CHI,26,12/4/2014,1835,Half1,2,3,0,2,1,0,3,2,1,0
CHI,DAL,CHI,home,DAL,CHI,73,12/4/2014,1751,Half2,3,3,0,8,1,0,3,3,0,0
CHI,DAL,DAL,away,CHI,CHI,24,12/4/2014,1661,Half2,3,3,0,3,1,0,3,3,1,0
CHI,DAL,CHI,home,DAL,CHI,80,12/4/2014,1566,Half2,3,3,0,5,1,0,3,3,0,0
CHI,DAL,CHI,home,DAL,CHI,90,12/4/2014,1536,Half2,3,3,0,15,1,0,3,3,0,0
CHI,DAL,DAL,away,CHI,CHI,6,12/4/2014,1388,Half2,3,3,0,3,1,0,3,3,1,0
CHI,DAL,CHI,home,DAL,CHI,71,12/4/2014,1306,Half2,3,3,0,2,1,1,3,3,0,0
CHI,DAL,CHI,home,DAL,CHI,63,12/4/2014,1261,Half2,3,3,0,7,1,0,3,3,0,0
CHI,DAL,DAL,away,CHI,CHI,22,12/4/2014,800,Half2,4,3,1,22,1,0,3,3,0,0
CHI,DAL,CHI,home,DAL,DAL,36,12/4/2014,585,Half2,4,3,0,7,1,1,3,3,0,0
CHI,DAL,CHI,home,DAL,DAL,17,12/4/2014,486,Half2,4,3,0,6,1,0,2,3,1,0
